,task,variance,labels,image_id,support
2725,545,61.57722577311522,96,123606,True
2726,545,61.57722577311522,98,126794,True
2727,545,61.57722577311522,106,137289,True
2728,545,61.57722577311522,109,140937,True
2729,545,61.57722577311522,133,171809,True
2730,546,84.42111866995707,48,61751,True
2731,546,84.42111866995707,76,98140,True
2732,546,84.42111866995707,86,111024,True
2733,546,84.42111866995707,141,182673,True
2734,546,84.42111866995707,157,202720,True
2735,547,59.68014084366782,47,60824,True
2736,547,59.68014084366782,52,67314,True
2737,547,59.68014084366782,59,76854,True
2738,547,59.68014084366782,67,86185,True
2739,547,59.68014084366782,122,157908,True
2740,548,76.88187582537414,45,58110,True
2741,548,76.88187582537414,62,80321,True
2742,548,76.88187582537414,64,82240,True
2743,548,76.88187582537414,81,104805,True
2744,548,76.88187582537414,146,188548,True
2745,549,30.869395691709684,95,123303,True
2746,549,30.869395691709684,97,125602,True
2747,549,30.869395691709684,98,126133,True
2748,549,30.869395691709684,100,129635,True
2749,549,30.869395691709684,119,154217,True
2750,550,43.000431881839546,27,35754,True
2751,550,43.000431881839546,28,37074,True
2752,550,43.000431881839546,32,41559,True
2753,550,43.000431881839546,33,43232,True
2754,550,43.000431881839546,83,106795,True
2755,551,62.90369259125028,43,55744,True
2756,551,62.90369259125028,48,61872,True
2757,551,62.90369259125028,132,171195,True
2758,551,62.90369259125028,133,172584,True
2759,551,62.90369259125028,136,175982,True
2760,552,60.03925085056283,11,14178,True
2761,552,60.03925085056283,61,78513,True
2762,552,60.03925085056283,141,182136,True
2763,552,60.03925085056283,142,184164,True
2764,552,60.03925085056283,144,186318,True
2765,553,66.54574151287916,32,41745,True
2766,553,66.54574151287916,90,115727,True
2767,553,66.54574151287916,96,124394,True
2768,553,66.54574151287916,100,128822,True
2769,553,66.54574151287916,104,134305,True
2770,554,36.45258630293041,0,112,True
2771,554,36.45258630293041,4,5311,True
2772,554,36.45258630293041,5,6336,True
2773,554,36.45258630293041,14,17980,True
2774,554,36.45258630293041,19,25271,True
2775,555,36.23647207519701,76,98362,True
2776,555,36.23647207519701,82,106589,True
2777,555,36.23647207519701,83,107112,True
2778,555,36.23647207519701,93,120728,True
2779,555,36.23647207519701,94,122155,True
2780,556,45.84597610931593,6,8091,True
2781,556,45.84597610931593,20,26255,True
2782,556,45.84597610931593,21,27595,True
2783,556,45.84597610931593,144,186019,True
2784,556,45.84597610931593,157,203025,True
2785,557,71.40109893111133,49,63275,True
2786,557,71.40109893111133,51,65895,True
2787,557,71.40109893111133,94,121820,True
2788,557,71.40109893111133,130,167708,True
2789,557,71.40109893111133,134,172926,True
2790,558,68.96914027479991,77,99067,True
2791,558,68.96914027479991,81,104034,True
2792,558,68.96914027479991,82,105974,True
2793,558,68.96914027479991,105,136416,True
2794,558,68.96914027479991,106,136670,True
2795,559,57.487764041172106,60,77313,True
2796,559,57.487764041172106,64,83104,True
2797,559,57.487764041172106,73,93687,True
2798,559,57.487764041172106,74,94915,True
2799,559,57.487764041172106,81,104358,True
2800,560,50.83451766502775,51,66214,True
2801,560,50.83451766502775,106,136904,True
2802,560,50.83451766502775,115,148610,True
2803,560,50.83451766502775,123,159133,True
2804,560,50.83451766502775,124,161158,True
2805,561,13.011864018268366,128,165120,True
2806,561,13.011864018268366,130,168604,True
2807,561,13.011864018268366,134,173710,True
2808,561,13.011864018268366,135,174491,True
2809,561,13.011864018268366,137,177494,True
2810,562,46.843651050132046,86,110542,True
2811,562,46.843651050132046,128,165329,True
2812,562,46.843651050132046,129,166890,True
2813,562,46.843651050132046,132,170601,True
2814,562,46.843651050132046,135,174009,True
2815,563,78.5604517675517,8,10271,True
2816,563,78.5604517675517,12,16223,True
2817,563,78.5604517675517,15,19588,True
2818,563,78.5604517675517,57,73512,True
2819,563,78.5604517675517,77,99880,True
2820,564,55.405103287287474,34,43352,True
2821,564,55.405103287287474,78,100152,True
2822,564,55.405103287287474,81,104587,True
2823,564,55.405103287287474,82,105809,True
2824,564,55.405103287287474,86,110845,True
2825,565,68.36096972883897,60,77865,True
2826,565,68.36096972883897,63,81673,True
2827,565,68.36096972883897,112,144645,True
2828,565,68.36096972883897,113,145733,True
2829,565,68.36096972883897,125,162011,True
2830,566,41.90572000913792,3,4189,True
2831,566,41.90572000913792,6,8186,True
2832,566,41.90572000913792,14,17881,True
2833,566,41.90572000913792,19,25312,True
2834,566,41.90572000913792,138,178018,True
2835,567,45.08511401010378,13,17276,True
2836,567,45.08511401010378,19,24885,True
2837,567,45.08511401010378,21,26913,True
2838,567,45.08511401010378,146,189316,True
2839,567,45.08511401010378,147,190223,True
2840,568,82.34329525794061,1,2284,True
2841,568,82.34329525794061,33,42574,True
2842,568,82.34329525794061,49,63488,True
2843,568,82.34329525794061,64,83290,True
2844,568,82.34329525794061,93,120209,True
2845,569,80.11763177099213,76,98485,True
2846,569,80.11763177099213,87,112618,True
2847,569,80.11763177099213,93,120483,True
2848,569,80.11763177099213,108,139891,True
2849,569,80.11763177099213,146,188265,True
2850,570,57.95902754507826,76,98430,True
2851,570,57.95902754507826,89,115017,True
2852,570,57.95902754507826,92,119371,True
2853,570,57.95902754507826,94,121077,True
2854,570,57.95902754507826,154,199095,True
2855,571,48.96396760586096,1,1939,True
2856,571,48.96396760586096,10,13039,True
2857,571,48.96396760586096,12,15248,True
2858,571,48.96396760586096,144,186089,True
2859,571,48.96396760586096,151,195178,True
2860,572,67.80599297290625,8,10180,True
2861,572,67.80599297290625,9,11844,True
2862,572,67.80599297290625,10,12746,True
2863,572,67.80599297290625,117,151798,True
2864,572,67.80599297290625,124,160403,True
2865,573,64.49758398529427,28,36234,True
2866,573,64.49758398529427,29,38282,True
2867,573,64.49758398529427,31,39879,True
2868,573,64.49758398529427,76,98759,True
2869,573,64.49758398529427,126,163014,True
2870,574,49.33699549064946,23,30405,True
2871,574,49.33699549064946,29,37884,True
2872,574,49.33699549064946,35,44641,True
2873,574,49.33699549064946,36,46517,True
2874,574,49.33699549064946,119,154490,True
2875,575,88.54096520372201,9,11878,True
2876,575,88.54096520372201,32,41230,True
2877,575,88.54096520372201,76,97813,True
2878,575,88.54096520372201,93,119672,True
2879,575,88.54096520372201,146,188753,True
2880,576,62.16341901809156,71,91889,True
2881,576,62.16341901809156,72,93185,True
2882,576,62.16341901809156,131,169860,True
2883,576,62.16341901809156,132,171307,True
2884,576,62.16341901809156,136,175261,True
2885,577,53.81040573562822,32,41157,True
2886,577,53.81040573562822,33,43090,True
2887,577,53.81040573562822,34,43916,True
2888,577,53.81040573562822,44,56344,True
2889,577,53.81040573562822,60,77577,True
2890,578,86.2547924956405,0,299,True
2891,578,86.2547924956405,7,9389,True
2892,578,86.2547924956405,28,36531,True
2893,578,86.2547924956405,96,124750,True
2894,578,86.2547924956405,149,191956,True
2895,579,72.31453855192981,81,104565,True
2896,579,72.31453855192981,92,118784,True
2897,579,72.31453855192981,155,199759,True
2898,579,72.31453855192981,157,203337,True
2899,579,72.31453855192981,159,206051,True
2900,580,35.69004389581416,107,139029,True
2901,580,35.69004389581416,112,145469,True
2902,580,35.69004389581416,113,146823,True
2903,580,35.69004389581416,119,153839,True
2904,580,35.69004389581416,122,158557,True
2905,581,45.21529863937361,22,29396,True
2906,581,45.21529863937361,25,32669,True
2907,581,45.21529863937361,26,34295,True
2908,581,45.21529863937361,32,40990,True
2909,581,45.21529863937361,83,107264,True
2910,582,84.82915448806342,1,2265,True
2911,582,84.82915448806342,82,106118,True
2912,582,84.82915448806342,107,138328,True
2913,582,84.82915448806342,121,156088,True
2914,582,84.82915448806342,156,201557,True
2915,583,62.93488242010604,4,5665,True
2916,583,62.93488242010604,9,12314,True
2917,583,62.93488242010604,16,21664,True
2918,583,62.93488242010604,44,56915,True
2919,583,62.93488242010604,144,186191,True
2920,584,37.64106231325792,113,146690,True
2921,584,37.64106231325792,116,149686,True
2922,584,37.64106231325792,120,155021,True
2923,584,37.64106231325792,126,162589,True
2924,584,37.64106231325792,127,163880,True
2925,585,48.74504574082367,12,15787,True
2926,585,48.74504574082367,23,29729,True
2927,585,48.74504574082367,33,42179,True
2928,585,48.74504574082367,36,46831,True
2929,585,48.74504574082367,37,48079,True
2930,586,41.619556659923454,59,75757,True
2931,586,41.619556659923454,60,78073,True
2932,586,41.619556659923454,62,80674,True
2933,586,41.619556659923454,65,84493,True
2934,586,41.619556659923454,66,86073,True
2935,587,74.46952932390035,23,29793,True
2936,587,74.46952932390035,129,167251,True
2937,587,74.46952932390035,131,169323,True
2938,587,74.46952932390035,134,173699,True
2939,587,74.46952932390035,156,201111,True
2940,588,80.86541109475391,41,52622,True
2941,588,80.86541109475391,46,58905,True
2942,588,80.86541109475391,85,109492,True
2943,588,80.86541109475391,150,194018,True
2944,588,80.86541109475391,158,203976,True
2945,589,55.09473107614171,28,36273,True
2946,589,55.09473107614171,33,42620,True
2947,589,55.09473107614171,37,47208,True
2948,589,55.09473107614171,80,103290,True
2949,589,55.09473107614171,85,110473,True
2950,590,84.00917853596894,11,14874,True
2951,590,84.00917853596894,60,77869,True
2952,590,84.00917853596894,61,78464,True
2953,590,84.00917853596894,67,86341,True
2954,590,84.00917853596894,133,172598,True
2955,591,27.92997540008201,143,185228,True
2956,591,27.92997540008201,150,193622,True
2957,591,27.92997540008201,154,199291,True
2958,591,27.92997540008201,155,199773,True
2959,591,27.92997540008201,159,205171,True
2960,592,36.23647207519701,76,98739,True
2961,592,36.23647207519701,79,101677,True
2962,592,36.23647207519701,80,103777,True
2963,592,36.23647207519701,92,118712,True
2964,592,36.23647207519701,93,119834,True
2965,593,79.33686526312977,19,24623,True
2966,593,79.33686526312977,108,140386,True
2967,593,79.33686526312977,120,154867,True
2968,593,79.33686526312977,146,188854,True
2969,593,79.33686526312977,147,190390,True
2970,594,18.16869720384755,2,2672,True
2971,594,18.16869720384755,6,7772,True
2972,594,18.16869720384755,7,9625,True
2973,594,18.16869720384755,8,10784,True
2974,594,18.16869720384755,13,17202,True
2975,595,74.33073733341965,46,59650,True
2976,595,74.33073733341965,65,84484,True
2977,595,74.33073733341965,87,112868,True
2978,595,74.33073733341965,90,116165,True
2979,595,74.33073733341965,133,171854,True
2980,596,23.02451580221748,54,69386,True
2981,596,23.02451580221748,55,70917,True
2982,596,23.02451580221748,56,72374,True
2983,596,23.02451580221748,57,73614,True
2984,596,23.02451580221748,60,77988,True
2985,597,48.43396828297189,5,6789,True
2986,597,48.43396828297189,12,15837,True
2987,597,48.43396828297189,21,27160,True
2988,597,48.43396828297189,154,199206,True
2989,597,48.43396828297189,157,203254,True
2990,598,82.5860692028104,2,2818,True
2991,598,82.5860692028104,10,13804,True
2992,598,82.5860692028104,63,81393,True
2993,598,82.5860692028104,94,121159,True
2994,598,82.5860692028104,153,197477,True
2995,599,91.8318622272956,58,75557,True
2996,599,91.8318622272956,81,104949,True
2997,599,91.8318622272956,131,169076,True
2998,599,91.8318622272956,148,191396,True
2999,599,91.8318622272956,151,194531,True
3000,600,41.87670905562423,40,51850,True
3001,600,41.87670905562423,41,53129,True
3002,600,41.87670905562423,42,53961,True
3003,600,41.87670905562423,50,64994,True
3004,600,41.87670905562423,86,111756,True
3005,601,66.39707940834339,13,17181,True
3006,601,66.39707940834339,18,23551,True
3007,601,66.39707940834339,21,27265,True
3008,601,66.39707940834339,65,84325,True
3009,601,66.39707940834339,156,201464,True
3010,602,66.26271780545241,19,24669,True
3011,602,66.26271780545241,54,70481,True
3012,602,66.26271780545241,139,179251,True
3013,602,66.26271780545241,147,189910,True
3014,602,66.26271780545241,148,191721,True
3015,603,77.11094513116562,41,53214,True
3016,603,77.11094513116562,46,59814,True
3017,603,77.11094513116562,107,138749,True
3018,603,77.11094513116562,127,164744,True
3019,603,77.11094513116562,136,175948,True
3020,604,27.757850136334334,68,87778,True
3021,604,27.757850136334334,69,89184,True
3022,604,27.757850136334334,71,91313,True
3023,604,27.757850136334334,72,92399,True
3024,604,27.757850136334334,93,119654,True
3025,605,78.40721275545489,75,96817,True
3026,605,78.40721275545489,95,123157,True
3027,605,78.40721275545489,111,144144,True
3028,605,78.40721275545489,129,167431,True
3029,605,78.40721275545489,137,177837,True
3030,606,18.16869720384755,3,4808,True
3031,606,18.16869720384755,8,10902,True
3032,606,18.16869720384755,12,16280,True
3033,606,18.16869720384755,13,17553,True
3034,606,18.16869720384755,14,18958,True
3035,607,86.76449999192005,3,4500,True
3036,607,86.76449999192005,12,15873,True
3037,607,86.76449999192005,45,58809,True
3038,607,86.76449999192005,79,101471,True
3039,607,86.76449999192005,118,152286,True
3040,608,58.073673534971526,26,33617,True
3041,608,58.073673534971526,28,36238,True
3042,608,58.073673534971526,76,98286,True
3043,608,58.073673534971526,77,99131,True
3044,608,58.073673534971526,84,108944,True
3045,609,16.367706668949953,22,29130,True
3046,609,16.367706668949953,30,39085,True
3047,609,16.367706668949953,34,44517,True
3048,609,16.367706668949953,36,46530,True
3049,609,16.367706668949953,37,48433,True
3050,610,60.19831346777632,3,4486,True
3051,610,60.19831346777632,10,12666,True
3052,610,60.19831346777632,18,23717,True
3053,610,60.19831346777632,19,25086,True
3054,610,60.19831346777632,54,70466,True
3055,611,39.24864713821168,104,135051,True
3056,611,39.24864713821168,109,141544,True
3057,611,39.24864713821168,118,152572,True
3058,611,39.24864713821168,124,159993,True
3059,611,39.24864713821168,125,161282,True
3060,612,19.2790144032895,129,167093,True
3061,612,19.2790144032895,131,169334,True
3062,612,19.2790144032895,132,170254,True
3063,612,19.2790144032895,135,174008,True
3064,612,19.2790144032895,136,175912,True
3065,613,74.57971468715711,1,2017,True
3066,613,74.57971468715711,20,26471,True
3067,613,74.57971468715711,114,147682,True
3068,613,74.57971468715711,123,159033,True
3069,613,74.57971468715711,127,164786,True
3070,614,55.70965934880272,83,107814,True
3071,614,55.70965934880272,138,178617,True
3072,614,55.70965934880272,141,182462,True
3073,614,55.70965934880272,145,187420,True
3074,614,55.70965934880272,149,192584,True
3075,615,61.88703888924128,28,36826,True
3076,615,61.88703888924128,29,38181,True
3077,615,61.88703888924128,56,72414,True
3078,615,61.88703888924128,84,108130,True
3079,615,61.88703888924128,85,110335,True
3080,616,73.62644058109449,28,36405,True
3081,616,73.62644058109449,36,46261,True
3082,616,73.62644058109449,78,101058,True
3083,616,73.62644058109449,107,138270,True
3084,616,73.62644058109449,119,154007,True
3085,617,82.34329525794061,34,44016,True
3086,617,82.34329525794061,41,53302,True
3087,617,82.34329525794061,55,71446,True
3088,617,82.34329525794061,68,88019,True
3089,617,82.34329525794061,143,184344,True
3090,618,55.666382546398175,78,100934,True
3091,618,55.666382546398175,97,125329,True
3092,618,55.666382546398175,99,128436,True
3093,618,55.666382546398175,101,130964,True
3094,618,55.666382546398175,105,135920,True
3095,619,52.7897178784677,50,65077,True
3096,619,52.7897178784677,69,88885,True
3097,619,52.7897178784677,74,95024,True
3098,619,52.7897178784677,86,110649,True
3099,619,52.7897178784677,88,113133,True
3100,620,72.61021752803968,77,99710,True
3101,620,72.61021752803968,78,100297,True
3102,620,72.61021752803968,83,107093,True
3103,620,72.61021752803968,150,193644,True
3104,620,72.61021752803968,153,197773,True
3105,621,43.34990102684271,54,69510,True
3106,621,43.34990102684271,100,129519,True
3107,621,43.34990102684271,102,131514,True
3108,621,43.34990102684271,103,133842,True
3109,621,43.34990102684271,104,134759,True
3110,622,86.44773718243516,15,19419,True
3111,622,86.44773718243516,61,78720,True
3112,622,86.44773718243516,125,162278,True
3113,622,86.44773718243516,148,191025,True
3114,622,86.44773718243516,157,203198,True
3115,623,68.99601878729963,5,6554,True
3116,623,68.99601878729963,62,79725,True
3117,623,68.99601878729963,143,185582,True
3118,623,68.99601878729963,149,192098,True
3119,623,68.99601878729963,159,205261,True
3120,624,39.29732753589494,76,97729,True
3121,624,39.29732753589494,77,99680,True
3122,624,39.29732753589494,78,101132,True
3123,624,39.29732753589494,80,103826,True
3124,624,39.29732753589494,88,113629,True
3125,625,21.277734807430694,24,31192,True
3126,625,21.277734807430694,27,35472,True
3127,625,21.277734807430694,33,42244,True
3128,625,21.277734807430694,36,46632,True
3129,625,21.277734807430694,37,47916,True
3130,626,54.314348124475934,28,36239,True
3131,626,54.314348124475934,96,124434,True
3132,626,54.314348124475934,102,131327,True
3133,626,54.314348124475934,104,134882,True
3134,626,54.314348124475934,114,147542,True
3135,627,46.03361115578272,1,2072,True
3136,627,46.03361115578272,18,23452,True
3137,627,46.03361115578272,19,24778,True
3138,627,46.03361115578272,145,187022,True
3139,627,46.03361115578272,154,198667,True
3140,628,56.59871132765503,72,92967,True
3141,628,56.59871132765503,81,104544,True
3142,628,56.59871132765503,87,112440,True
3143,628,56.59871132765503,88,114020,True
3144,628,56.59871132765503,96,124778,True
3145,629,22.507736976513076,25,32571,True
3146,629,22.507736976513076,30,39450,True
3147,629,22.507736976513076,33,42092,True
3148,629,22.507736976513076,34,44261,True
3149,629,22.507736976513076,36,47091,True
3150,630,62.10352568013763,17,22970,True
3151,630,62.10352568013763,106,137151,True
3152,630,62.10352568013763,117,151341,True
3153,630,62.10352568013763,119,154357,True
3154,630,62.10352568013763,127,164389,True
3155,631,31.610101464171937,143,184531,True
3156,631,31.610101464171937,146,188708,True
3157,631,31.610101464171937,153,197828,True
3158,631,31.610101464171937,158,204667,True
3159,631,31.610101464171937,159,205339,True
3160,632,50.26629740827124,109,141227,True
3161,632,50.26629740827124,141,182233,True
3162,632,50.26629740827124,142,183874,True
3163,632,50.26629740827124,143,184815,True
3164,632,50.26629740827124,146,188982,True
3165,633,15.862374090309572,22,28636,True
3166,633,15.862374090309572,30,38569,True
3167,633,15.862374090309572,33,42410,True
3168,633,15.862374090309572,34,43568,True
3169,633,15.862374090309572,35,45754,True
3170,634,41.479163672131854,17,21863,True
3171,634,41.479163672131854,138,179143,True
3172,634,41.479163672131854,144,185910,True
3173,634,41.479163672131854,149,192304,True
3174,634,41.479163672131854,153,198283,True
3175,635,52.62777593899672,4,6025,True
3176,635,52.62777593899672,6,8464,True
3177,635,52.62777593899672,15,19492,True
3178,635,52.62777593899672,17,22811,True
3179,635,52.62777593899672,65,83660,True
3180,636,17.109728230090973,129,167391,True
3181,636,17.109728230090973,130,168344,True
3182,636,17.109728230090973,131,169816,True
3183,636,17.109728230090973,133,172415,True
3184,636,17.109728230090973,134,173367,True
3185,637,60.6280123222205,65,84476,True
3186,637,60.6280123222205,67,86338,True
3187,637,60.6280123222205,76,97533,True
3188,637,60.6280123222205,91,117929,True
3189,637,60.6280123222205,94,121755,True
3190,638,65.4575907862167,10,13750,True
3191,638,65.4575907862167,90,116479,True
3192,638,65.4575907862167,138,178623,True
3193,638,65.4575907862167,143,184781,True
3194,638,65.4575907862167,149,192233,True
3195,639,33.23159340818824,39,50322,True
3196,639,33.23159340818824,40,51818,True
3197,639,33.23159340818824,44,57180,True
3198,639,33.23159340818824,47,60947,True
3199,639,33.23159340818824,50,64997,True
3200,640,44.29591939167452,2,2910,True
3201,640,44.29591939167452,4,5116,True
3202,640,44.29591939167452,17,22275,True
3203,640,44.29591939167452,149,193012,True
3204,640,44.29591939167452,150,194107,True
3205,641,33.25056366133874,108,139770,True
3206,641,33.25056366133874,110,142302,True
3207,641,33.25056366133874,119,153791,True
3208,641,33.25056366133874,121,156022,True
3209,641,33.25056366133874,127,164451,True
3210,642,67.19241752084619,7,9379,True
3211,642,67.19241752084619,18,24275,True
3212,642,67.19241752084619,19,25256,True
3213,642,67.19241752084619,131,169184,True
3214,642,67.19241752084619,148,191549,True
3215,643,43.75263841297213,90,115935,True
3216,643,43.75263841297213,91,117690,True
3217,643,43.75263841297213,92,119425,True
3218,643,43.75263841297213,93,120188,True
3219,643,43.75263841297213,132,170666,True
3220,644,64.50078703119956,1,1464,True
3221,644,64.50078703119956,89,114488,True
3222,644,64.50078703119956,150,194365,True
3223,644,64.50078703119956,151,195711,True
3224,644,64.50078703119956,154,199109,True
3225,645,64.0924163975558,28,36460,True
3226,645,64.0924163975558,45,58492,True
3227,645,64.0924163975558,47,60720,True
3228,645,64.0924163975558,50,64513,True
3229,645,64.0924163975558,105,135702,True
3230,646,86.0951021200094,59,75753,True
3231,646,86.0951021200094,86,111136,True
3232,646,86.0951021200094,92,119177,True
3233,646,86.0951021200094,116,149626,True
3234,646,86.0951021200094,150,194137,True
3235,647,76.10779945069797,19,24828,True
3236,647,76.10779945069797,55,70553,True
3237,647,76.10779945069797,71,92046,True
3238,647,76.10779945069797,81,105251,True
3239,647,76.10779945069797,84,108213,True
3240,648,56.97673460076812,15,19221,True
3241,648,56.97673460076812,26,33309,True
3242,648,56.97673460076812,29,37984,True
3243,648,56.97673460076812,30,39151,True
3244,648,56.97673460076812,31,40359,True
3245,649,12.8416079822736,90,116713,True
3246,649,12.8416079822736,91,118041,True
3247,649,12.8416079822736,92,119523,True
3248,649,12.8416079822736,93,120478,True
3249,649,12.8416079822736,94,121385,True
3250,650,50.5538441549805,40,51444,True
3251,650,50.5538441549805,46,59281,True
3252,650,50.5538441549805,50,64442,True
3253,650,50.5538441549805,52,66713,True
3254,650,50.5538441549805,80,103829,True
3255,651,39.63100528984755,43,56114,True
3256,651,39.63100528984755,47,60368,True
3257,651,39.63100528984755,48,61624,True
3258,651,39.63100528984755,56,72587,True
3259,651,39.63100528984755,61,79098,True
3260,652,72.96451253727295,50,64837,True
3261,652,72.96451253727295,59,76305,True
3262,652,72.96451253727295,84,108456,True
3263,652,72.96451253727295,88,113175,True
3264,652,72.96451253727295,110,141750,True
3265,653,13.267088491683806,139,179303,True
3266,653,13.267088491683806,141,182009,True
3267,653,13.267088491683806,142,183095,True
3268,653,13.267088491683806,143,184720,True
3269,653,13.267088491683806,144,186741,True
3270,654,56.598354525514345,29,37225,True
3271,654,56.598354525514345,30,38905,True
3272,654,56.598354525514345,77,99886,True
3273,654,56.598354525514345,78,100396,True
3274,654,56.598354525514345,82,105700,True
3275,655,59.05691571646181,69,89121,True
3276,655,59.05691571646181,80,102969,True
3277,655,59.05691571646181,90,116018,True
3278,655,59.05691571646181,92,119168,True
3279,655,59.05691571646181,134,173143,True
3280,656,37.98441594430725,12,15217,True
3281,656,37.98441594430725,13,17372,True
3282,656,37.98441594430725,14,18688,True
3283,656,37.98441594430725,152,196364,True
3284,656,37.98441594430725,154,198673,True
3285,657,67.86197851028378,15,19762,True
3286,657,67.86197851028378,73,93985,True
3287,657,67.86197851028378,147,190286,True
3288,657,67.86197851028378,153,198120,True
3289,657,67.86197851028378,156,201452,True
3290,658,44.67436487693351,66,85852,True
3291,658,44.67436487693351,128,165641,True
3292,658,44.67436487693351,130,168454,True
3293,658,44.67436487693351,132,171343,True
3294,658,44.67436487693351,134,172695,True
3295,659,95.30060709007824,0,1054,True
3296,659,95.30060709007824,8,10508,True
3297,659,95.30060709007824,32,41369,True
3298,659,95.30060709007824,120,154897,True
3299,659,95.30060709007824,131,169394,True
3300,660,53.46214672517293,89,115497,True
3301,660,53.46214672517293,143,185074,True
3302,660,53.46214672517293,144,185844,True
3303,660,53.46214672517293,146,189211,True
3304,660,53.46214672517293,149,191962,True
3305,661,68.42705440893724,43,56176,True
3306,661,68.42705440893724,86,110808,True
3307,661,68.42705440893724,116,150491,True
3308,661,68.42705440893724,124,160875,True
3309,661,68.42705440893724,126,162604,True
3310,662,86.0951021200094,15,20253,True
3311,662,86.0951021200094,65,84274,True
3312,662,86.0951021200094,85,109943,True
3313,662,86.0951021200094,94,122033,True
3314,662,86.0951021200094,103,133713,True
3315,663,54.50263084801518,67,86427,True
3316,663,54.50263084801518,73,93967,True
3317,663,54.50263084801518,76,98606,True
3318,663,54.50263084801518,89,114391,True
3319,663,54.50263084801518,92,118498,True
3320,664,62.0564300925572,2,2782,True
3321,664,62.0564300925572,96,124618,True
3322,664,62.0564300925572,101,130122,True
3323,664,62.0564300925572,102,132557,True
3324,664,62.0564300925572,123,159285,True
3325,665,68.46859129186586,51,66279,True
3326,665,68.46859129186586,68,87545,True
3327,665,68.46859129186586,73,94235,True
3328,665,68.46859129186586,93,120588,True
3329,665,68.46859129186586,134,173647,True
3330,666,44.17249917329015,11,15003,True
3331,666,44.17249917329015,13,16805,True
3332,666,44.17249917329015,152,196752,True
3333,666,44.17249917329015,156,201443,True
3334,666,44.17249917329015,157,203265,True
3335,667,22.00240439787269,24,31452,True
3336,667,22.00240439787269,30,39289,True
3337,667,22.00240439787269,33,42196,True
3338,667,22.00240439787269,34,43712,True
3339,667,22.00240439787269,35,45617,True
3340,668,69.90365707657502,52,66895,True
3341,668,69.90365707657502,56,72997,True
3342,668,69.90365707657502,91,118269,True
3343,668,69.90365707657502,93,120732,True
3344,668,69.90365707657502,118,152949,True
3345,669,17.953663182115786,128,165756,True
3346,669,17.953663182115786,131,170025,True
3347,669,17.953663182115786,133,171733,True
3348,669,17.953663182115786,134,173506,True
3349,669,17.953663182115786,135,174794,True
3350,670,86.0951021200094,34,44527,True
3351,670,86.0951021200094,83,107475,True
3352,670,86.0951021200094,90,116754,True
3353,670,86.0951021200094,113,146556,True
3354,670,86.0951021200094,139,180192,True
3355,671,40.662345752937966,95,123438,True
3356,671,40.662345752937966,99,127824,True
3357,671,40.662345752937966,113,145602,True
3358,671,40.662345752937966,124,160724,True
3359,671,40.662345752937966,127,163871,True
3360,672,39.093121207961175,3,5006,True
3361,672,39.093121207961175,12,16246,True
3362,672,39.093121207961175,13,16662,True
3363,672,39.093121207961175,143,184694,True
3364,672,39.093121207961175,152,197051,True
3365,673,76.91844431663905,47,60360,True
3366,673,76.91844431663905,87,112125,True
3367,673,76.91844431663905,88,113350,True
3368,673,76.91844431663905,104,134122,True
3369,673,76.91844431663905,128,165631,True
3370,674,52.44587627429701,77,99351,True
3371,674,52.44587627429701,78,100847,True
3372,674,52.44587627429701,87,112998,True
3373,674,52.44587627429701,88,114201,True
3374,674,52.44587627429701,120,155849,True
3375,675,63.773590727232325,10,12905,True
3376,675,63.773590727232325,29,38139,True
3377,675,63.773590727232325,141,182752,True
3378,675,63.773590727232325,144,186601,True
3379,675,63.773590727232325,149,192563,True
3380,676,74.94661062381718,23,29857,True
3381,676,74.94661062381718,68,87790,True
3382,676,74.94661062381718,89,114521,True
3383,676,74.94661062381718,119,154330,True
3384,676,74.94661062381718,125,161329,True
3385,677,40.26112227539059,39,49830,True
3386,677,40.26112227539059,41,52408,True
3387,677,40.26112227539059,44,57056,True
3388,677,40.26112227539059,53,68984,True
3389,677,40.26112227539059,65,83546,True
3390,678,60.33323945652008,8,10770,True
3391,678,60.33323945652008,12,16447,True
3392,678,60.33323945652008,18,23396,True
3393,678,60.33323945652008,21,26969,True
3394,678,60.33323945652008,87,112909,True
3395,679,44.22487181847464,100,128921,True
3396,679,44.22487181847464,103,133872,True
3397,679,44.22487181847464,106,136745,True
3398,679,44.22487181847464,119,154444,True
3399,679,44.22487181847464,126,162972,True
3400,680,44.30589640668354,24,31000,True
3401,680,44.30589640668354,25,32982,True
3402,680,44.30589640668354,30,38868,True
3403,680,44.30589640668354,37,47399,True
3404,680,44.30589640668354,64,82932,True
3405,681,23.02451580221748,51,66451,True
3406,681,23.02451580221748,54,70531,True
3407,681,23.02451580221748,55,70735,True
3408,681,23.02451580221748,56,71927,True
3409,681,23.02451580221748,57,73344,True
3410,682,77.53954512784581,0,605,True
3411,682,77.53954512784581,1,1869,True
3412,682,77.53954512784581,12,16320,True
3413,682,77.53954512784581,113,146848,True
3414,682,77.53954512784581,122,158362,True
3415,683,63.18845885941004,5,6324,True
3416,683,63.18845885941004,10,13178,True
3417,683,63.18845885941004,15,20028,True
3418,683,63.18845885941004,113,146548,True
3419,683,63.18845885941004,149,192970,True
3420,684,54.43322131718918,75,97352,True
3421,684,54.43322131718918,117,151409,True
3422,684,54.43322131718918,118,152308,True
3423,684,54.43322131718918,122,158474,True
